1	physicians
1	picked
1	pine
1	planter
1	plasminogen
1	plastic
1	plastics
1	play
1	played
1	plaza
1	pleasanton
1	pleased
1	pledge
1	plenty
1	plug
1	plunged
1	po
1	poehl's
1	pointing
1	policy-makers
1	politician
1	politics
1	polysar
1	pool
1	pooled
1	pooling
1	pooling-of-interest
1	pooling-of-interests
1	popejoy
1	positiive
1	positions
1	positive
1	possiblity
1	postscript
1	potentially
1	potomac
1	powers
1	practices
1	pragmatic
1	pre-owned
1	pre-painting
1	precarious
1	preceeds
1	predictions
1	prefer
1	premier
1	premiership
1	prepayment
1	preservative
1	presidency
1	pressing
1	prevented
1	previosuly
1	previously-announced
1	previuosly
1	price/performance
1	priestess
1	principally
1	principled
1	print
1	printed
1	printhead
1	printing
1	prints
1	prior-period
1	priority
1	privacy
1	private-placement
1	privatisations
1	privatise
1	privatised
1	probability
1	proceedings
1	processors
1	procured
1	productions
1	profitability
1	profitable
1	programme
1	programmers
1	progressed
1	prominent
1	promote
1	promoted
1	promotion
1	prompted
1	pronounced
1	proper
1	property-liability
1	proration
1	prosz.o
1	protected
1	protective
1	protest
1	protit
1	prove
1	pruposes
1	pte
1	pty
1	publication
1	publicly
1	publioffering
1	published
1	pulled
1	puma's
1	puma.f
1	punitive
1	purchaser
1	pure
1	purpose
1	pursuant
1	pursuing
1	puruse
1	pushing
1	putting
1	q
1	quantech
1	quantity
1	quaotities
1	quelled
1	quelling
1	quick-fix
1	quite
1	quota
1	r.
1	r.n
1	rabat
1	racially-sensitive
1	racine
1	radioisotope
1	raided
1	railroad
1	railway
1	rain
1	rains
1	raises
1	ran
1	randy
1	ranking
1	rare
1	rating
1	ratings
1	raw
1	re-examined
1	reaching
1	reacts
1	read-many-times
1	read/write
1	realistically
1	reality
1	realize
1	realizing
1	realtech
1	reasearch
1	reasonable
1	reassess
1	reassessing
1	rebel
1	rebutting
1	recalled
1	recapitalization
1	receipt
1	receivership
1	recenty
1	receptacle
1	reception
1	recieved
1	reckoned
1	reclassification
1	recognise
1	recognize
1	reconciliation
1	record-setting
1	recoverable
1	recycle
1	redeem
1	redeemed
1	redemption
1	reeling
1	reexamine
1	referring
1	refiners
1	reflationary
1	reflection
1	refloat
1	refrained
1	refuse
1	regains
1	regarded
1	regardless
1	regions
1	register
1	registrations
1	regretted
1	regularly
1	regulates
1	regulations
1	reinforce
1	reinforcements
1	reinstated
1	reinvestment
1	reit
1	rejuvenating
1	relating
1	relations
1	relaxed
1	release
1	releasing
1	reliability
1	reliable
1	reliance
1	relieved
1	religiously
1	reloaded
1	remark
1	remarkable
1	remember
1	removable
1	removal
1	renamed
1	renew
1	reopened
1	reoprted
1	rep
1	repeated
1	reports
1	repos
1	reprisals
1	requests
1	requirement
1	resalat
1	reschedule
1	rescheduled
1	resemble
1	resigning
1	resist
1	resistor
1	resolve
1	resolved
1	resonant
1	resorting
1	responded
1	responsibility
1	rest
1	restraint
1	restrict
1	resulted
1	resumption
1	resurgance
1	retailer
1	retailers
1	retain
1	retained
1	retains
1	retires
1	retrieval
1	retroactive
1	retroactively
1	returns
1	revalue
1	reversal
1	reviewed
1	reviewing
1	reviews
1	revise
1	revival
1	revoke
1	revoked
1	revolutionise
1	richest
1	rick
1	ridiculous
1	rifle
1	right-wing
1	rigid
1	risc
1	risking
1	river
1	roast
1	robin
1	robles
1	rock
1	rocked
1	rod
1	roebuck
1	roles
1	room
1	rorer
1	roto-rooter
1	rounds
1	rudolf
1	rule
1	ruled
1	rules
1	rundschau
1	rushing
1	rutland
1	s.
1	s.g.
1	sachs
1	sack
1	sacremento
1	safety
1	salleh
1	salomon's
1	salt
1	salts
1	samples
1	samuel
1	sanguine
1	sank
1	satellite
1	satellites
1	satisfied
1	sb
1	scandivanian
1	schleswig-holstein
1	schmidt
1	schnapps
1	schulman
1	scommission
1	seagate
1	searle
1	seasonal
1	seasonally
1	seattle-based
1	seconds
1	seeing
1	seeks
1	seemed
1	seiyoken
1	seized
1	seizes
1	selection
1	selective
1	self-defence
1	self-defense
1	self-tender
1	seligman
1	seller
1	seller-buyer
1	sells
1	semi
1	semi-custom
1	semiconducto
1	semisubmersible
1	send
1	sending
1	sensible
1	sensitive
1	seoul
1	sepcial
1	seperately
1	seriously
1	serves
1	session
1	setsuya
1	seven-year-old
1	severity
1	sgat.o
1	shall
1	shareholders'
1	sharfe
1	sharholders
1	sharing
1	sharpening
1	shed
1	shelled
1	shelling
1	shelved
1	shevardnadze
1	shi
1	shielded
1	shields
1	shillings
1	shinpan-master
1	shintaro
1	shocked
1	shooting
1	shop
1	shops
1	short-covering
1	shortened
1	shorter
1	showing
1	sides
1	signing
1	signs
1	simultaneous
1	single-digit
1	sir
1	sitivene
1	sitting
1	six-month
1	six-screen
1	six-year
1	size
1	sized
1	skilled
1	skyline
1	slash
1	slashed
1	slate
1	slicell
1	slid
1	slot
1	slump
1	slumped
1	smaller
1	smelted
1	smelter
1	smoke
1	snow
1	soaring
1	socialists
1	societe
1	society
1	sodas
1	soditic
1	softly-spoken
1	sogenal
1	soichi
1	solid
1	solutions
1	somerset
1	sometimes
1	sons
1	sounded
1	soundly
1	sourroille
1	southfield
1	southland
1	soviets
1	soyproduct
1	spa
1	sparking
1	spc
1	speaker
1	specializing
1	specifically
1	speculative
1	speedboat
1	spin
1	spin-offs
1	spinning
1	spiralling
1	splits
1	spoilage
1	spoke
1	spoken
1	sportswear
1	spread
1	springs
1	sprint
1	spun
1	spurt
1	squabble
1	squeeze
1	squeezing
1	st.
1	stabilises
1	stabilize
1	stabilizes
1	stabilizing
1	staged
1	stagnated
1	stalled
1	standpoint
1	stank
1	stanley
1	starboard
1	startling
1	stat.ol
1	state-of-the-art
1	state-owned
1	state-run
1	statfjord
1	stating
1	station
1	statistic
1	statpipe
1	statutory
1	stavanger
1	steadfastly
1	steer
1	steering
1	stemmed
1	stemming
1	stepped
1	sterling
1	stick
1	stiff
1	stike
1	stockholder
1	stockholm
1	stood
1	strategically
1	strategy
1	stream
1	streams
1	stressing
1	striking
1	structured
1	structures
1	sture
1	styles
1	suardo
1	submit
1	subroutines
1	subscribed
1	subscriptions
1	subsequent
1	subsidies
1	subsidize
1	subsidy
1	substitute
1	substrates
1	substructure
1	succeeded
1	succeeding
1	succesfull
1	succession-issues
1	suck
1	sudan
1	suffer
1	suggest
1	suicide
1	suitable
1	sulphur
1	summary
1	sungari
1	sunos
1	supercomputer
1	supercomputing
1	superfund
1	superior
1	superpowers
1	supplied
1	supplying
1	supporting
1	supposedly
1	surcharge
1	sure
1	surge
1	surged
1	surpassed
1	surpluses
1	surprised
1	suspended
1	sustain
1	sustained
1	sut
1	suva
1	svenska
1	switch
1	switching
1	sydney
1	symbol
1	symbols
1	symposium
1	syndicates
1	synthesis
1	syrian
1	table
1	tables
1	tablets
1	tack
1	tactics
1	tailspin
1	talking
1	tally
1	talman
1	tandons
1	tanjug
1	tank-trailers
1	tap
1	tax-free
1	tbg
1	technetium-100m
1	technical
1	technicians
1	telecom
1	telecommunication
1	telefonics
1	telh.hk
1	telling
1	temple
1	tempo
1	temporarily
1	tendering
1	tenderness
1	tentative
1	teofisto
1	terminals
1	terminating
1	terrence
1	territorial
1	tested
1	tex
1	texan
1	thanks
1	thema
1	themselves
1	thereby
1	therefore
1	theter
1	thick
1	thin
1	thinks
1	thomas
1	threats
1	three-mln-dlr
1	three-month
1	three-tier
1	three-times
1	threw
1	thrift
1	thriving
1	throws
1	thyh.g
1	thyssen
1	tic
1	timber
1	timing
1	tin
1	tindemans
1	tissue
1	title
1	tlx
1	tomorrow
1	topic
1	tops'
1	tops/dos
1	tops/macintosh
1	toronto-based
1	totaling
1	tough
1	tougher
1	toward
1	towed
1	toyko
1	toyo.t
1	toyota-designed
1	trace
1	trademarks
1	traditional
1	traditionally
1	traf.l
1	traffic
1	tragedy
1	trailers
1	trand
1	transatlantic
1	transistors
1	transparent
1	transport
1	travellers
1	traverlers
1	trction
1	treaty
1	trees
1	triad
1	tribunal
1	tricks
1	triggered
1	triggering
1	trim
1	triple
1	tripling
1	triton's
1	trombetas
1	tropical
1	tuesdayhose
1	tugs
1	turkey
1	turnout
1	two-and-one-half-for-one
1	two-for-one
1	two-way
1	typically
1	u.s.-flag
1	u.s.-owned
1	u.s.-related
1	u.s.-west
1	ubs-phillips
1	uganda's
1	ugandan
1	ular
1	ultimo
1	unadjusted
1	unanswered
1	unavailable
1	unavoidable
1	uncertain
1	unconditional
1	und
1	under-performing
1	underlying
1	undermined
1	understand
1	understated
1	understood
1	undertaken
1	undervalued
1	undesirable
1	undisguised
1	unduly
1	uneasy
1	unemployed
1	unemployment
1	unfavourable
1	unflappable
1	unfounded
1	unified
1	unilateral
1	unions
1	unipack
1	unissued
1	unity
1	universal
1	unix-based
1	unlawfully
1	unlike
1	unloading
1	unnecessary
1	unocal
1	unopened
1	unpaid
1	unprecedented
1	unprepared
1	unprofitable
1	unrest
1	unroasted
1	unsightly
1	unstable
1	unsuccessfully
1	unveiled
1	unwanted
1	upgrade
1	upgraded
1	uppermost
1	upset
1	upstate
1	urban
1	urgent
1	urgently
1	usable
1	user
1	using
1	utilisation
1	utility
1	utterly
1	uwe
1	v.
1	valuation
1	value-added
1	values
1	van
1	variant
1	vcs
1	vector
1	vegetable
1	vendors
1	versions
1	vessels
1	viacom
1	victor
1	video
1	views
1	vigilant
1	viktor
1	village
1	villages
1	vinzenz
1	viral
1	virginia
1	visa
1	visited
1	vital
1	vittorio
1	voice
1	voicing
1	void
1	volatile
1	volkswagen-made
1	vote
1	voters
1	votes
1	vovting
1	voyage
1	vs.100
1	vt.
1	vulnerability
1	waiting
1	wake
1	walking
1	warburg
1	warehouses
1	warlike
1	warm
1	warmer
1	warn
1	warrant
1	warranted
1	wary
1	waste
1	watch
1	watching
1	waterway
1	watson
1	ways
1	weaker
1	weaver
1	wedd
1	wednesday
1	week's
1	weighing
1	weighs
1	weighted
1	weinburger
1	wellhead
1	werner
1	whatever
1	when-issued
1	whereas
1	whom
1	whout
1	wide
1	widening
1	widespread
1	wilfred
1	williams
1	winchester
1	wind
1	winding
1	wines
1	winfrey
1	wing
1	wipe
1	wiped
1	wis.
1	wished
1	withdrawal
1	withdrawing
1	withheld
1	woburn
1	woes
1	words
1	worgroce
1	worked
1	worker
1	workforce
1	workgroups
1	workings
1	works
1	worldmark
1	worse
1	worsen
1	wright
1	write-off
1	write-once
1	writeoff
1	wrong
1	wti
1	x
1	xidex
1	xii
1	xiv
1	xix
1	xvv
1	xvx
1	yantai
1	yards
1	year-on-year
1	year-to-date
1	yearly
1	yeutter
1	yielding
1	york-based
1	young
1	yugoslav
1	yugoslavian
1	zaccaria
1	zale
1	zentralbank
1	zoete
